time,buy_yuan_per_kwh,sell_yuan_per_kwh
24847200,0.251131,0.192385
24850800,0.623682,0.221684
24854400,0.951812,0.229021
24858000,1.158147,0.224713
24861600,1.078805,0.169497
24865200,0.963930,0.187288
24868800,0.988227,0.225803
24872400,0.741810,0.205347
24876000,0.766556,0.213004
24879600,0.746429,0.222593
24883200,0.744364,0.192264
24886800,0.824661,0.200932
24890400,0.737231,0.218530
24894000,0.682706,0.222467
24897600,0.684168,0.256262
24901200,0.680498,0.284483
24904800,0.678541,0.306943
24908400,0.616547,0.307185
24912000,0.679511,0.285875
24915600,0.639488,0.276572
24919200,0.298914,0.261811
24922800,0.218321,0.198321
24926400,0.205950,0.185950
24930000,0.184918,0.164918
24933600,0.266584,0.225777
24937200,0.618874,0.253400
24940800,0.956459,0.204377
24944400,1.121518,0.218385
24948000,1.015831,0.190434
24951600,0.943533,0.254333
24955200,0.956448,0.234150
24958800,0.637000,0.262716
24962400,0.712356,0.233285
24966000,0.690261,0.257273
24969600,0.633666,0.237794
24973200,0.620332,0.265658
24976800,0.632672,0.272678
24980400,0.646474,0.310476
24984000,0.614277,0.323079
24987600,0.541481,0.305701
24991200,0.557904,0.309350
24994800,0.605437,0.337125
24998400,0.631116,0.299757
25002000,0.676955,0.262903
25005600,0.366256,0.240941
25009200,0.261348,0.211284
25012800,0.276132,0.223333
25016400,0.272392,0.212385
25020000,0.409685,0.223704
25023600,0.829685,0.236658
25027200,1.197736,0.246900
25030800,1.388500,0.251430
25034400,1.342052,0.274480
25038000,1.167046,0.222293
25041600,1.113219,0.217028
25045200,0.762322,0.178907
25048800,0.704897,0.166760
25052400,0.685939,0.163176
25056000,0.583390,0.197139
25059600,0.680551,0.205295
25063200,0.652174,0.171043
25066800,0.656858,0.165266
25070400,0.722622,0.176455
25074000,0.728462,0.197623
25077600,0.767449,0.197670
25081200,0.716752,0.228329
25084800,0.803715,0.247866
25088400,0.830388,0.271776
25092000,0.453996,0.267730
25095600,0.348297,0.249808
25099200,0.320356,0.270403
25102800,0.315278,0.274471
25106400,0.458581,0.305022
25110000,0.703429,0.304486
25113600,1.075492,0.306244
25117200,1.263183,0.272176
25120800,1.373727,0.256065
25124400,1.107243,0.249762
25128000,1.178424,0.235412
25131600,0.778932,0.244094
25135200,0.731442,0.248909
25138800,0.661176,0.213846
25142400,0.666356,0.222735
25146000,0.686334,0.213648
25149600,0.638491,0.196610
25153200,0.677410,0.194966
25156800,0.652523,0.176194
25160400,0.626937,0.219401
25164000,0.615629,0.225672
25167600,0.652122,0.246646
25171200,0.641545,0.235112
25174800,0.644181,0.231297
25178400,0.310730,0.218782
25182000,0.243398,0.223398
25185600,0.243839,0.223839
25189200,0.240771,0.220771
25192800,0.362564,0.269792
25196400,0.742897,0.293034
25200000,1.011396,0.258628
25203600,1.119305,0.248052
25207200,1.082218,0.218506
25210800,0.938419,0.219879
25214400,0.905255,0.231359
25218000,0.615398,0.230190
25221600,0.568997,0.186709
25225200,0.509347,0.181240
25228800,0.513130,0.200053
25232400,0.549416,0.207381
25236000,0.512673,0.184292
25239600,0.519165,0.197781
25243200,0.536830,0.197539
25246800,0.528751,0.175868
25250400,0.547989,0.163886
25254000,0.556828,0.171602
25257600,0.646594,0.199424
25261200,0.688817,0.217855
25264800,0.308627,0.209661
25268400,0.228048,0.208048
25272000,0.243963,0.223963
25275600,0.279762,0.254529
25279200,0.355156,0.228859
25282800,0.736269,0.203834
25286400,1.097933,0.272602
25290000,1.351119,0.284153
25293600,1.402764,0.275493
25297200,1.223880,0.236760
25300800,1.169115,0.208292
25304400,0.827087,0.234933
25308000,0.783211,0.239691
25311600,0.834566,0.241366
25315200,0.796786,0.217556
25318800,0.762886,0.187049
25322400,0.718463,0.188495
25326000,0.647243,0.188639
25329600,0.661132,0.182026
25333200,0.624422,0.177365
25336800,0.690176,0.167449
25340400,0.641988,0.190940
25344000,0.638757,0.167585
25347600,0.698774,0.193857
25351200,0.279574,0.176721
25354800,0.232563,0.212563
25358400,0.215427,0.195427
25362000,0.220064,0.200064
25365600,0.353490,0.250722
25369200,0.733841,0.238623
25372800,1.104057,0.234116
25376400,1.308210,0.240939
25380000,1.322169,0.294511
25383600,1.255609,0.310950
25387200,1.266939,0.305204
25390800,0.956292,0.293189
25394400,0.942813,0.259203
25398000,0.832933,0.243818
25401600,0.914957,0.264217
25405200,0.849514,0.272165
25408800,0.870143,0.222450
25412400,0.835505,0.216721
25416000,0.835862,0.228629
25419600,0.779397,0.196713
25423200,0.793232,0.208220
25426800,0.763244,0.223874
25430400,0.818610,0.244237
25434000,0.805102,0.238484
25437600,0.465863,0.246077
25441200,0.313602,0.256915
25444800,0.303453,0.257140
25448400,0.284147,0.234704
25452000,0.385218,0.251936
25455600,0.758626,0.260133
25459200,1.074298,0.296399
25462800,1.214988,0.293564
25466400,1.308452,0.292262
25470000,0.994429,0.277034
25473600,1.032006,0.305267
25477200,0.663226,0.255925
25480800,0.613867,0.233419
25484400,0.635044,0.224556
25488000,0.704311,0.237129
25491600,0.752694,0.261503
25495200,0.721003,0.220484
25498800,0.754625,0.212142
25502400,0.783427,0.225244
25506000,0.749689,0.190084
25509600,0.724314,0.176959
25513200,0.705621,0.243280
25516800,0.744942,0.232055
25520400,0.749605,0.260178
25524000,0.364544,0.258759
25527600,0.243425,0.223425
25531200,0.266699,0.246699
25534800,0.234491,0.214491
25538400,0.325849,0.236271
25542000,0.739140,0.239365
25545600,1.002355,0.258378
25549200,1.145849,0.265610
25552800,1.125141,0.282184
25556400,0.993315,0.294955
25560000,1.064519,0.258387
25563600,0.667800,0.279661
25567200,0.702179,0.283351
25570800,0.757984,0.335557
25574400,0.750472,0.321106
25578000,0.729719,0.278805
25581600,0.741249,0.288356
25585200,0.755538,0.284072
25588800,0.783847,0.320781
25592400,0.778250,0.257681
25596000,0.715094,0.236216
25599600,0.744150,0.232030
25603200,0.776274,0.276537
25606800,0.783388,0.318009
25610400,0.382283,0.308506
25614000,0.255239,0.235239
25617600,0.256678,0.236678
25621200,0.230935,0.210935
25624800,0.317960,0.268472
25628400,0.630258,0.264894
25632000,1.041298,0.292076
25635600,1.204984,0.254307
25639200,1.086395,0.241463
25642800,0.961169,0.227524
25646400,0.980103,0.216493
25650000,0.648877,0.186816
25653600,0.641419,0.187306
25657200,0.620342,0.186379
25660800,0.590775,0.192690
25664400,0.591646,0.202310
25668000,0.607883,0.214549
25671600,0.634476,0.230801
25675200,0.641962,0.254943
25678800,0.647340,0.253916
25682400,0.647505,0.273560
25686000,0.754955,0.266301
25689600,0.716330,0.264718
25693200,0.691706,0.291935
25696800,0.447668,0.295119
25700400,0.335771,0.282143
25704000,0.298902,0.278902
25707600,0.295589,0.269438
25711200,0.369957,0.270915
25714800,0.738788,0.265860
25718400,1.053837,0.221297
25722000,1.162212,0.277415
25725600,1.274488,0.326987
25729200,1.130059,0.290829
25732800,1.160408,0.285576
25736400,0.824966,0.299399
25740000,0.789309,0.314724
25743600,0.796616,0.301267
25747200,0.805725,0.293554
25750800,0.807302,0.300718
25754400,0.866019,0.310311
25758000,0.877270,0.305878
25761600,0.842457,0.316156
25765200,0.825079,0.297038
25768800,0.817779,0.332322
25772400,0.731018,0.319440
25776000,0.728373,0.299707
25779600,0.741201,0.278765
25783200,0.352901,0.248096
25786800,0.238169,0.218169
25790400,0.219358,0.199358
25794000,0.232618,0.209833
25797600,0.362530,0.232727
25801200,0.707693,0.221194
25804800,0.973674,0.207303
25808400,1.246350,0.185439
25812000,1.229907,0.225806
25815600,1.067026,0.242786
25819200,1.048678,0.269282
25822800,0.660268,0.243694
25826400,0.737169,0.225647
25830000,0.780519,0.234292
25833600,0.780435,0.210963
25837200,0.757544,0.192139
25840800,0.783962,0.178822
25844400,0.787812,0.182727
25848000,0.746847,0.160772
25851600,0.766388,0.197450
25855200,0.750997,0.250085
25858800,0.754465,0.241540
25862400,0.751146,0.226567
25866000,0.762639,0.262755
25869600,0.378250,0.241840
25873200,0.272300,0.222296
25876800,0.260992,0.240322
25880400,0.244223,0.220324
25884000,0.340353,0.250086
25887600,0.654997,0.273426
25891200,1.068171,0.306691
25894800,1.147980,0.279619
25898400,1.094398,0.226337
25902000,1.030669,0.220089
25905600,1.011977,0.211026
25909200,0.671666,0.232118
25912800,0.648700,0.263682
25916400,0.671160,0.248436
25920000,0.741811,0.238746
25923600,0.764917,0.237627
25927200,0.761080,0.204384
25930800,0.742341,0.184820
25934400,0.707619,0.205419
25938000,0.661900,0.213184
25941600,0.727614,0.244820
25945200,0.767665,0.237160
25948800,0.742367,0.255243
25952400,0.743735,0.248324
25956000,0.388471,0.280302
25959600,0.245276,0.225276
25963200,0.250105,0.230105
25966800,0.225653,0.205653
25970400,0.313950,0.232912
25974000,0.605414,0.219239
25977600,0.894783,0.256312
25981200,1.049924,0.323837
25984800,1.060606,0.297248
25988400,0.871848,0.281993
25992000,0.929337,0.285212
25995600,0.592458,0.256133
25999200,0.632639,0.297182
26002800,0.631813,0.301851
26006400,0.624147,0.282521
26010000,0.623699,0.254262
26013600,0.580756,0.231452
26017200,0.609576,0.251487
26020800,0.581677,0.247138
26024400,0.630697,0.213512
26028000,0.610860,0.182904
26031600,0.674025,0.207402
26035200,0.639845,0.188639
26038800,0.634368,0.188236
26042400,0.302239,0.178025
26046000,0.237898,0.197863
26049600,0.279426,0.203381
26053200,0.271090,0.200232
26056800,0.413574,0.218362
26060400,0.750740,0.241491
26064000,1.139227,0.164429
26067600,1.225028,0.274461
26071200,1.256920,0.203193
26074800,0.954538,0.223967
26078400,0.922600,0.264155
26082000,0.609016,0.252375
26085600,0.586380,0.252123
26089200,0.638156,0.275168
26092800,0.662618,0.243873
26096400,0.648106,0.262818
26100000,0.598133,0.263708
26103600,0.580648,0.214469
26107200,0.553118,0.220803
26110800,0.579465,0.257110
26114400,0.593697,0.238276
26118000,0.597863,0.248071
26121600,0.674383,0.259189
26125200,0.656988,0.270373
26128800,0.367409,0.270680
26132400,0.240180,0.220180
26136000,0.226153,0.206153
26139600,0.237365,0.217365
26143200,0.363674,0.229631
26146800,0.686707,0.231230
26150400,1.084304,0.260329
26154000,1.258758,0.252080
26157600,1.212666,0.248342
26161200,1.077458,0.225527
26164800,1.167931,0.165914
26168400,0.826991,0.196249
26172000,0.830502,0.193214
26175600,0.852171,0.245738
26179200,0.751241,0.247015
26182800,0.754435,0.256042
26186400,0.717900,0.278057
26190000,0.690789,0.265894
26193600,0.790128,0.252584
26197200,0.771472,0.251033
26200800,0.712748,0.248527
26204400,0.744813,0.235360
26208000,0.685447,0.206479
26211600,0.662271,0.234507
26215200,0.347587,0.250021
26218800,0.256257,0.236257
26222400,0.229560,0.209560
26226000,0.241930,0.221930
26229600,0.328417,0.251638
26233200,0.732457,0.237786
26236800,1.047067,0.245203
26240400,1.273968,0.246167
26244000,1.396481,0.194430
26247600,1.177989,0.237232
26251200,1.126684,0.236763
26254800,0.779653,0.282976
26258400,0.718160,0.278723
26262000,0.734975,0.272185
26265600,0.761923,0.270682
26269200,0.755456,0.280504
26272800,0.732633,0.222306
26276400,0.731699,0.258955
26280000,0.728731,0.270571
26283600,0.685134,0.261032
26287200,0.656231,0.252970
26290800,0.642320,0.199399
26294400,0.639647,0.184738
26298000,0.646943,0.188299
26301600,0.324157,0.228507
26305200,0.174824,0.154824
26308800,0.188275,0.168275
26312400,0.207349,0.187349
26316000,0.273661,0.236238
26319600,0.695110,0.202189
26323200,1.055801,0.247059
26326800,1.201499,0.215035
26330400,1.157571,0.172844
26334000,1.006012,0.174538
26337600,0.956850,0.232717
26341200,0.614113,0.228581
26344800,0.575813,0.223657
26348400,0.570499,0.228333
26352000,0.479193,0.265846
26355600,0.454314,0.218568
26359200,0.565090,0.221523
26362800,0.604601,0.204813
26366400,0.661255,0.198088
26370000,0.704926,0.198945
26373600,0.744542,0.189867
26377200,0.727070,0.156980
26380800,0.670248,0.159073
26384400,0.714222,0.187958
26388000,0.365757,0.214882
26391600,0.316270,0.241568
26395200,0.282592,0.211795
26398800,0.304712,0.202222
26402400,0.379834,0.197415
26406000,0.791835,0.211184
26409600,1.226293,0.282005
26413200,1.265412,0.290048
26416800,1.226578,0.266222
26420400,0.999501,0.279108
26424000,0.919882,0.244600
26427600,0.616845,0.236811
26431200,0.615666,0.233646
26434800,0.627340,0.278771
26438400,0.654208,0.270401
26442000,0.586737,0.265352
26445600,0.646417,0.235451
26449200,0.622458,0.182304
26452800,0.670423,0.186957
26456400,0.699237,0.206193
26460000,0.743895,0.201128
26463600,0.746717,0.219766
26467200,0.640852,0.202094
26470800,0.652907,0.199656
26474400,0.302497,0.199604
26478000,0.205008,0.185008
26481600,0.230279,0.210279
26485200,0.225275,0.205275
26488800,0.279254,0.229756
26492400,0.674892,0.215441
26496000,1.007055,0.210391
26499600,1.133827,0.201608
26503200,1.122511,0.283966
26506800,1.064985,0.300148
26510400,1.062871,0.335816
26514000,0.723203,0.379333
26517600,0.700971,0.330415
26521200,0.729077,0.329917
26524800,0.791285,0.333688
26528400,0.819465,0.314788
26532000,0.815293,0.295696
26535600,0.826334,0.284341
26539200,0.760691,0.293301
26542800,0.704959,0.251852
26546400,0.693530,0.236966
26550000,0.657520,0.264604
26553600,0.618546,0.263498
26557200,0.561889,0.293978
26560800,0.184574,0.164574
26564400,0.116756,0.096756
26568000,0.136005,0.116005
26571600,0.151429,0.131429
26575200,0.266826,0.246826
26578800,0.607755,0.244433
26582400,1.040143,0.210443
26586000,1.189332,0.201325
26589600,1.255511,0.224427
26593200,1.092144,0.226086
26596800,1.017189,0.222710
26600400,0.655240,0.214801
26604000,0.624042,0.242658
26607600,0.617317,0.226597
26611200,0.612635,0.241927
26614800,0.654785,0.256811
26618400,0.612258,0.275562
26622000,0.619493,0.264832
26625600,0.651071,0.242385
26629200,0.697508,0.232614
26632800,0.684638,0.253230
26636400,0.681414,0.268064
26640000,0.698156,0.303290
26643600,0.745245,0.281948
26647200,0.356812,0.283371
26650800,0.227453,0.207453
26654400,0.288639,0.241269
26658000,0.282061,0.220320
26661600,0.316566,0.211090
26665200,0.650159,0.237549
26668800,0.870249,0.280161
26672400,1.061737,0.241994
26676000,1.126846,0.223486
26679600,0.941946,0.242313
26683200,0.921774,0.235579
26686800,0.633401,0.229768
26690400,0.569789,0.200851
26694000,0.544890,0.199404
26697600,0.538340,0.211283
26701200,0.526889,0.202603
26704800,0.545781,0.219044
26708400,0.536357,0.243517
26712000,0.568466,0.281857
26715600,0.573974,0.238255
26719200,0.598818,0.185694
26722800,0.624963,0.154048
26726400,0.628764,0.127452
26730000,0.597969,0.178476
26733600,0.275050,0.177203
26737200,0.193169,0.173169
26740800,0.214158,0.194158
26744400,0.247463,0.227463
26748000,0.323276,0.236224
26751600,0.743639,0.245804
26755200,1.172329,0.259245
26758800,1.365854,0.287814
26762400,1.274169,0.269207
26766000,1.005740,0.297734
26769600,1.087894,0.321140
26773200,0.734883,0.294902
26776800,0.689030,0.317574
26780400,0.732046,0.325688
26784000,0.659395,0.323836
26787600,0.628880,0.327166
26791200,0.669554,0.315521
26794800,0.618406,0.300237
26798400,0.634883,0.312457
26802000,0.697064,0.340531
26805600,0.693428,0.326209
26809200,0.742103,0.323930
26812800,0.791817,0.315371
26816400,0.780966,0.284404
26820000,0.340242,0.297085
26823600,0.234263,0.214263
26827200,0.251120,0.231120
26830800,0.229888,0.209888
26834400,0.333292,0.292875
26838000,0.700234,0.259160
26841600,1.128995,0.261025
26845200,1.216930,0.263097
26848800,1.177249,0.268630
26852400,1.043190,0.249538
26856000,1.062402,0.248464
26859600,0.690506,0.253814
26863200,0.733473,0.233469
26866800,0.685536,0.223890
26870400,0.691658,0.211474
26874000,0.698997,0.218990
26877600,0.692254,0.228735
26881200,0.724873,0.259005
26884800,0.724963,0.274077
26888400,0.759457,0.257525
26892000,0.743754,0.261972
26895600,0.767300,0.286549
26899200,0.739193,0.298222
26902800,0.711186,0.272512
26906400,0.393863,0.262183
26910000,0.288607,0.264283
26913600,0.274856,0.254856
26917200,0.273895,0.241595
26920800,0.299844,0.248995
26924400,0.643982,0.263094
26928000,1.063112,0.269187
26931600,1.219175,0.266596
26935200,1.227176,0.290333
26938800,0.890442,0.328716
26942400,0.878108,0.341729
26946000,0.553565,0.309783
26949600,0.577363,0.305974
26953200,0.628600,0.286711
26956800,0.675292,0.277904
26960400,0.672829,0.246100
26964000,0.611373,0.246277
26967600,0.603148,0.234835
26971200,0.577278,0.241039
26974800,0.535308,0.234042
26978400,0.505495,0.240883
26982000,0.593682,0.273170
26985600,0.603160,0.302947
26989200,0.624158,0.294442
26992800,0.280812,0.260812
26996400,0.170493,0.150493
27000000,0.211764,0.191764
27003600,0.193809,0.173809
27007200,0.296239,0.267275
27010800,0.660021,0.241590
27014400,1.052005,0.253073
27018000,1.138386,0.223740
27021600,1.005023,0.194804
27025200,0.860240,0.224540
27028800,0.847965,0.192503
27032400,0.507626,0.211118
27036000,0.576350,0.218705
27039600,0.568609,0.249266
27043200,0.587351,0.279448
27046800,0.601447,0.236976
27050400,0.651648,0.225319
27054000,0.648903,0.249352
27057600,0.698717,0.268211
27061200,0.675192,0.257071
27064800,0.706961,0.248307
27068400,0.629041,0.234452
27072000,0.516835,0.231216
27075600,0.557526,0.214948
27079200,0.252138,0.232138
27082800,0.186555,0.166555
27086400,0.201107,0.181107
27090000,0.227306,0.207306
27093600,0.330978,0.251070
27097200,0.692719,0.275865
27100800,1.062255,0.287751
27104400,1.351600,0.315300
27108000,1.290617,0.262953
27111600,1.080511,0.214007
27115200,0.975392,0.216760
27118800,0.684460,0.214769
27122400,0.710130,0.212004
27126000,0.709768,0.199417
27129600,0.825547,0.180049
27133200,0.808874,0.181506
27136800,0.734635,0.193514
27140400,0.724112,0.186562
27144000,0.693663,0.201995
27147600,0.668300,0.174663
27151200,0.670738,0.186727
27154800,0.658691,0.195560
27158400,0.591264,0.195539
27162000,0.656714,0.209807
27165600,0.306445,0.213774
27169200,0.190613,0.170613
27172800,0.226224,0.206224
27176400,0.219768,0.199768
27180000,0.343857,0.204478
27183600,0.706405,0.207300
27187200,1.055652,0.218823
27190800,1.240969,0.241318
27194400,1.288434,0.227876
27198000,1.133701,0.259634
27201600,1.098847,0.236448
27205200,0.808732,0.245759
27208800,0.752809,0.206552
27212400,0.749155,0.197079
27216000,0.772577,0.201467
27219600,0.746727,0.206487
27223200,0.687487,0.195948
27226800,0.689208,0.239470
27230400,0.664712,0.260105
27234000,0.609476,0.274381
27237600,0.602576,0.305076
27241200,0.627001,0.297034
27244800,0.703221,0.277353
27248400,0.723397,0.260934
27252000,0.298452,0.267624
27255600,0.209952,0.189952
27259200,0.219208,0.199208
27262800,0.243835,0.223835
27266400,0.327552,0.257003
27270000,0.675621,0.244469
27273600,1.035132,0.180486
27277200,1.186758,0.215119
27280800,1.292554,0.220100
27284400,1.133521,0.205573
27288000,1.165731,0.222839
27291600,0.837301,0.201872
27295200,0.855154,0.218447
27298800,0.751683,0.219933
27302400,0.792369,0.197165
27306000,0.748593,0.180017
27309600,0.777707,0.188711
27313200,0.722000,0.208282
27316800,0.686126,0.264375
27320400,0.769581,0.289319
27324000,0.713873,0.302346
27327600,0.745423,0.285234
27331200,0.726393,0.234638
27334800,0.706973,0.242683
27338400,0.343468,0.231268
27342000,0.219286,0.199286
27345600,0.205044,0.185044
27349200,0.202484,0.182484
27352800,0.285223,0.179409
27356400,0.689008,0.190867
27360000,1.040425,0.191108
27363600,1.083153,0.192302
27367200,1.169204,0.214414
27370800,1.022698,0.223305
27374400,0.999714,0.214276
27378000,0.701022,0.252484
27381600,0.683211,0.243829
27385200,0.642014,0.263473
27388800,0.736261,0.291711
27392400,0.741765,0.286120
27396000,0.737343,0.300572
27399600,0.731354,0.275766
27403200,0.754915,0.257097
27406800,0.709522,0.200749
27410400,0.647682,0.200157
27414000,0.621484,0.195710
27417600,0.689133,0.166980
27421200,0.709488,0.191357
27424800,0.351832,0.205462
27428400,0.290786,0.227873
27432000,0.285103,0.209954
27435600,0.268364,0.222757
27439200,0.345222,0.218711
27442800,0.697481,0.213910
27446400,1.005259,0.200835
27450000,1.177161,0.158083
27453600,1.210531,0.179783
27457200,0.945423,0.195675
27460800,0.947931,0.208360
27464400,0.601142,0.218956
27468000,0.651031,0.231726
27471600,0.566461,0.200199
27475200,0.599200,0.169904
27478800,0.603806,0.181488
27482400,0.654641,0.212820
27486000,0.659719,0.214212
27489600,0.741166,0.220726
27493200,0.747734,0.217782
27496800,0.716877,0.224678
27500400,0.723647,0.228372
27504000,0.695461,0.195794
27507600,0.750454,0.243449
27511200,0.369502,0.234669
27514800,0.267452,0.243743
27518400,0.289534,0.248791
27522000,0.306513,0.259263
27525600,0.334423,0.230038
27529200,0.727884,0.163180
27532800,1.079093,0.239244
27536400,1.086714,0.192664
27540000,0.879305,0.222266
27543600,0.700742,0.211328
27547200,0.744189,0.196685
27550800,0.424989,0.211385
27554400,0.509863,0.199807
27558000,0.531557,0.251968
27561600,0.519008,0.286192
27565200,0.517210,0.306323
27568800,0.537278,0.258042
27572400,0.584344,0.260442
27576000,0.582202,0.221377
27579600,0.628924,0.206801
27583200,0.608976,0.205989
27586800,0.584582,0.212519
27590400,0.578303,0.206663
27594000,0.624971,0.211261
27597600,0.298652,0.250982
27601200,0.203516,0.183516
27604800,0.235332,0.215332
27608400,0.298335,0.278335
27612000,0.384799,0.279342
27615600,0.781372,0.229687
27619200,1.180349,0.200851
27622800,1.255550,0.144324
27626400,1.255567,0.178743
27630000,1.022902,0.188429
27633600,1.023571,0.207069
27637200,0.659717,0.208603
27640800,0.643549,0.229352
27644400,0.635005,0.227381
27648000,0.636793,0.221153
27651600,0.685029,0.249806
27655200,0.686481,0.227446
27658800,0.609050,0.235942
27662400,0.580233,0.219253
27666000,0.554486,0.239256
27669600,0.593447,0.242809
27673200,0.639104,0.254663
27676800,0.646843,0.217861
27680400,0.613935,0.224985
27684000,0.297279,0.245708
27687600,0.203719,0.183719
27691200,0.201138,0.181138
27694800,0.214711,0.194711
27698400,0.355608,0.263340
27702000,0.755318,0.301285
27705600,1.077538,0.319518
27709200,1.292784,0.283736
27712800,1.234531,0.287492
27716400,1.128416,0.293609
27720000,1.104435,0.258103
27723600,0.723173,0.246454
27727200,0.615636,0.243515
27730800,0.600044,0.219663
27734400,0.634376,0.223105
27738000,0.627601,0.250610
27741600,0.699861,0.228424
27745200,0.644818,0.212830
27748800,0.617868,0.189712
27752400,0.578228,0.172061
27756000,0.564748,0.169162
27759600,0.633799,0.191231
27763200,0.708355,0.231584
27766800,0.697044,0.290828
27770400,0.333368,0.302725
27774000,0.212526,0.192526
27777600,0.241714,0.221714
27781200,0.249577,0.229577
27784800,0.338632,0.236534
27788400,0.635344,0.222531
27792000,0.919131,0.228388
27795600,1.090729,0.247888
27799200,1.134135,0.294276
27802800,0.862308,0.268066
27806400,0.885386,0.249153
27810000,0.618615,0.255143
27813600,0.631787,0.271565
27817200,0.701633,0.261601
27820800,0.720693,0.245158
27824400,0.667511,0.207806
27828000,0.654445,0.196661
27831600,0.642648,0.176014
27835200,0.625516,0.218602
27838800,0.592568,0.206835
27842400,0.654630,0.174856
27846000,0.618298,0.187527
27849600,0.688581,0.188997
27853200,0.662164,0.173424
27856800,0.311143,0.167029
27860400,0.230746,0.163277
27864000,0.224743,0.169263
27867600,0.252150,0.189656
27871200,0.280670,0.161392
27874800,0.673673,0.195792
27878400,0.907726,0.235103
27882000,1.074483,0.229142
27885600,1.143149,0.276926
27889200,1.024712,0.295120
27892800,0.950600,0.291261
27896400,0.565308,0.295449
27900000,0.565439,0.291764
27903600,0.607399,0.300829
27907200,0.547375,0.258565
27910800,0.578071,0.301712
27914400,0.609230,0.266980
27918000,0.608822,0.239787
27921600,0.646459,0.289098
27925200,0.668035,0.304166
27928800,0.636498,0.290016
27932400,0.584835,0.323995
27936000,0.607997,0.297100
27939600,0.569510,0.286489
27943200,0.217432,0.197432
27946800,0.149115,0.129115
27950400,0.197364,0.177364
27954000,0.215444,0.195444
27957600,0.343220,0.265471
27961200,0.644070,0.261966
27964800,1.021166,0.242825
27968400,1.165275,0.256582
27972000,1.270353,0.183551
27975600,1.081281,0.212451
27979200,1.063324,0.238670
27982800,0.740480,0.249188
27986400,0.744203,0.267267
27990000,0.681997,0.242687
27993600,0.781278,0.288456
27997200,0.708420,0.275459
28000800,0.712792,0.311384
28004400,0.718101,0.272963
28008000,0.723386,0.260447
28011600,0.694785,0.233459
28015200,0.679480,0.268813
28018800,0.680727,0.281107
28022400,0.653047,0.288886
28026000,0.753927,0.295890
28029600,0.374673,0.278822
28033200,0.275718,0.255718
28036800,0.277883,0.257883
28040400,0.252268,0.232268
28044000,0.350640,0.285936
28047600,0.637314,0.275027
28051200,1.002767,0.298535
28054800,1.131344,0.279800
28058400,1.225952,0.263514
28062000,1.015880,0.260411
28065600,0.976038,0.261802
28069200,0.591048,0.215530
28072800,0.651466,0.231649
28076400,0.632931,0.279223
28080000,0.672856,0.277832
28083600,0.719870,0.314847
28087200,0.718788,0.309552
28090800,0.646588,0.281535
28094400,0.616507,0.290833
28098000,0.649332,0.293264
28101600,0.620382,0.293257
28105200,0.632288,0.296320
28108800,0.659900,0.299674
28112400,0.684194,0.283652
28116000,0.360714,0.248885
28119600,0.247169,0.227169
28123200,0.243861,0.223861
28126800,0.247290,0.227290
28130400,0.314302,0.294090
28134000,0.544943,0.233716
28137600,0.971521,0.207155
28141200,1.075408,0.194785
28144800,1.142914,0.209885
28148400,1.085411,0.249175
28152000,1.067593,0.213241
28155600,0.758689,0.218022
28159200,0.752130,0.184422
28162800,0.814551,0.197780
28166400,0.720606,0.183883
28170000,0.730869,0.189867
28173600,0.734676,0.150001
28177200,0.729155,0.160155
28180800,0.773409,0.211965
28184400,0.737196,0.201707
28188000,0.824325,0.190121
28191600,0.882181,0.217083
28195200,0.860045,0.231107
28198800,0.867392,0.237441
28202400,0.534374,0.266920
28206000,0.367886,0.258696
28209600,0.330270,0.253466
28213200,0.345908,0.257927
28216800,0.439460,0.243492
28220400,0.760238,0.235317
28224000,1.085923,0.273670
28227600,1.038843,0.278726
28231200,1.036209,0.316289
28234800,0.852484,0.315809
28238400,0.920893,0.289969
28242000,0.641509,0.256957
28245600,0.673121,0.283859
28249200,0.692728,0.281675
28252800,0.643218,0.263479
28256400,0.684828,0.267314
28260000,0.693912,0.244960
28263600,0.730300,0.256349
28267200,0.814864,0.241218
28270800,0.743591,0.259527
28274400,0.716599,0.262390
28278000,0.693250,0.259094
28281600,0.714341,0.255378
28285200,0.696684,0.233343
28288800,0.333559,0.225368
28292400,0.272058,0.252058
28296000,0.247931,0.227931
28299600,0.239020,0.219020
28303200,0.323950,0.280154
28306800,0.671546,0.271368
28310400,0.973250,0.266130
28314000,1.138123,0.227364
28317600,1.119343,0.213947
28321200,0.928848,0.179421
28324800,0.984418,0.150492
28328400,0.627930,0.161492
28332000,0.673125,0.180983
28335600,0.659843,0.230541
28339200,0.662583,0.216308
28342800,0.647136,0.241061
28346400,0.648855,0.208969
28350000,0.677785,0.155831
28353600,0.649942,0.137826
28357200,0.692557,0.183891
28360800,0.648641,0.168151
28364400,0.693203,0.185798
28368000,0.653599,0.175029
28371600,0.709173,0.179623
28375200,0.358980,0.195936
28378800,0.303876,0.209412
28382400,0.255661,0.179553
28386000,0.232712,0.201665
28389600,0.328670,0.220239
28393200,0.633320,0.247981
28396800,0.919240,0.245914
28400400,1.135314,0.235955
28404000,1.142022,0.207244
28407600,0.975623,0.203819
28411200,0.957629,0.214069
28414800,0.584873,0.191953
28418400,0.682432,0.207547
28422000,0.644936,0.199859
28425600,0.599527,0.166854
28429200,0.642180,0.163061
28432800,0.656598,0.210423
28436400,0.756164,0.224075
