time,band,buy_da,sell_da,buy_realized,sell_realized,eps_buy,eps_sell
27313200,F,0.634570,0.187500,0.722000,0.208282,0.087430,0.020782
27316800,F,0.634570,0.187500,0.686126,0.264375,0.051556,0.076875
27320400,F,0.634570,0.187500,0.769581,0.289319,0.135011,0.101819
27324000,F,0.634570,0.187500,0.713873,0.302346,0.079303,0.114846
27327600,F,0.634570,0.187500,0.745423,0.285234,0.110853,0.097734
27331200,F,0.634570,0.187500,0.726393,0.234638,0.091823,0.047138
27334800,F,0.634570,0.187500,0.706973,0.242683,0.072403,0.055183
27338400,V,0.283590,0.187500,0.343468,0.231268,0.059878,0.043768
27342000,D,0.183310,0.187500,0.219286,0.199286,0.035976,0.040719
27345600,D,0.183310,0.187500,0.205044,0.185044,0.021734,0.006987
27349200,D,0.183310,0.187500,0.202484,0.182484,0.019174,0.035354
27352800,V,0.283590,0.187500,0.285223,0.179409,0.001633,-0.008091
27356400,F,0.634570,0.187500,0.689008,0.190867,0.054438,0.003367
27360000,P,0.985550,0.187500,1.040425,0.191108,0.054875,0.003608
27363600,S,1.135970,0.187500,1.083153,0.192302,-0.052817,0.004802
27367200,S,1.135970,0.187500,1.169204,0.214414,0.033234,0.026914
27370800,P,0.985550,0.187500,1.022698,0.223305,0.037148,0.035805
27374400,P,0.985550,0.187500,0.999714,0.214276,0.014164,0.026776
27378000,F,0.634570,0.187500,0.701022,0.252484,0.066452,0.064984
27381600,F,0.634570,0.187500,0.683211,0.243829,0.048641,0.056329
27385200,F,0.634570,0.187500,0.642014,0.263473,0.007444,0.075973
27388800,F,0.634570,0.187500,0.736261,0.291711,0.101691,0.104211
27392400,F,0.634570,0.187500,0.741765,0.286120,0.107195,0.098620
27396000,F,0.634570,0.187500,0.737343,0.300572,0.102773,0.113072
27399600,F,0.634570,0.187500,0.731354,0.275766,0.096784,0.088266
27403200,F,0.634570,0.187500,0.754915,0.257097,0.120345,0.069597
27406800,F,0.634570,0.187500,0.709522,0.200749,0.074952,0.013249
27410400,F,0.634570,0.187500,0.647682,0.200157,0.013112,0.012657
27414000,F,0.634570,0.187500,0.621484,0.195710,-0.013086,0.008210
27417600,F,0.634570,0.187500,0.689133,0.166980,0.054563,-0.020520
27421200,F,0.634570,0.187500,0.709488,0.191357,0.074918,0.003857
27424800,V,0.283590,0.187500,0.351832,0.205462,0.068242,0.017962
27428400,D,0.183310,0.187500,0.290786,0.227873,0.107476,0.040373
27432000,D,0.183310,0.187500,0.285103,0.209954,0.101793,0.022454
27435600,D,0.183310,0.187500,0.268364,0.222757,0.085054,0.035257
27439200,V,0.283590,0.187500,0.345222,0.218711,0.061632,0.031211
27442800,F,0.634570,0.187500,0.697481,0.213910,0.062911,0.026410
27446400,P,0.985550,0.187500,1.005259,0.200835,0.019709,0.013335
27450000,S,1.135970,0.187500,1.177161,0.158083,0.041191,-0.029417
27453600,S,1.135970,0.187500,1.210531,0.179783,0.074561,-0.007717
27457200,P,0.985550,0.187500,0.945423,0.195675,-0.040127,0.008175
27460800,P,0.985550,0.187500,0.947931,0.208360,-0.037619,0.020860
27464400,F,0.634570,0.187500,0.601142,0.218956,-0.033428,0.031456
27468000,F,0.634570,0.187500,0.651031,0.231726,0.016461,0.044226
27471600,F,0.634570,0.187500,0.566461,0.200199,-0.068109,0.012699
27475200,F,0.634570,0.187500,0.599200,0.169904,-0.035370,-0.017596
27478800,F,0.634570,0.187500,0.603806,0.181488,-0.030764,-0.006012
27482400,F,0.634570,0.187500,0.654641,0.212820,0.020071,0.025320
27486000,F,0.634570,0.187500,0.659719,0.214212,0.025149,0.026712
27489600,F,0.634570,0.187500,0.741166,0.220726,0.106596,0.033226
27493200,F,0.634570,0.187500,0.747734,0.217782,0.113164,0.030282
27496800,F,0.634570,0.187500,0.716877,0.224678,0.082307,0.037178
27500400,F,0.634570,0.187500,0.723647,0.228372,0.089077,0.040872
27504000,F,0.634570,0.187500,0.695461,0.195794,0.060891,0.008294
27507600,F,0.634570,0.187500,0.750454,0.243449,0.115884,0.055949
27511200,V,0.283590,0.187500,0.369502,0.234669,0.085912,0.047169
27514800,D,0.183310,0.187500,0.267452,0.243743,0.084142,0.056243
27518400,D,0.183310,0.187500,0.289534,0.248791,0.106224,0.061291
27522000,D,0.183310,0.187500,0.306513,0.259263,0.123203,0.071763
27525600,V,0.283590,0.187500,0.334423,0.230038,0.050833,0.042538
27529200,F,0.634570,0.187500,0.727884,0.163180,0.093314,-0.024320
27532800,P,0.985550,0.187500,1.079093,0.239244,0.093543,0.051744
27536400,S,1.135970,0.187500,1.086714,0.192664,-0.049256,0.005164
27540000,S,1.135970,0.187500,0.879305,0.222266,-0.256665,0.034766
27543600,P,0.985550,0.187500,0.700742,0.211328,-0.284808,0.023828
27547200,P,0.985550,0.187500,0.744189,0.196685,-0.241361,0.009185
27550800,F,0.634570,0.187500,0.424989,0.211385,-0.209581,0.023885
27554400,F,0.634570,0.187500,0.509863,0.199807,-0.124707,0.012307
27558000,F,0.634570,0.187500,0.531557,0.251968,-0.103013,0.064468
27561600,F,0.634570,0.187500,0.519008,0.286192,-0.115562,0.098692
27565200,F,0.634570,0.187500,0.517210,0.306323,-0.117360,0.118823
27568800,F,0.634570,0.187500,0.537278,0.258042,-0.097292,0.070542
27572400,F,0.634570,0.187500,0.584344,0.260442,-0.050226,0.072942
27576000,F,0.634570,0.187500,0.582202,0.221377,-0.052368,0.033877
27579600,F,0.634570,0.187500,0.628924,0.206801,-0.005646,0.019301
27583200,F,0.634570,0.187500,0.608976,0.205989,-0.025594,0.018489
27586800,F,0.634570,0.187500,0.584582,0.212519,-0.049988,0.025019
27590400,F,0.634570,0.187500,0.578303,0.206663,-0.056267,0.019163
27594000,F,0.634570,0.187500,0.624971,0.211261,-0.009599,0.023761
27597600,V,0.283590,0.187500,0.298652,0.250982,0.015062,0.063482
27601200,D,0.183310,0.187500,0.203516,0.183516,0.020206,0.080707
27604800,D,0.183310,0.187500,0.235332,0.215332,0.052022,0.073810
27608400,D,0.183310,0.187500,0.298335,0.278335,0.115025,0.104658
27612000,V,0.283590,0.187500,0.384799,0.279342,0.101209,0.091842
27615600,F,0.634570,0.187500,0.781372,0.229687,0.146802,0.042187
27619200,P,0.985550,0.187500,1.180349,0.200851,0.194799,0.013351
27622800,S,1.135970,0.187500,1.255550,0.144324,0.119580,-0.043176
27626400,S,1.135970,0.187500,1.255567,0.178743,0.119597,-0.008757
27630000,P,0.985550,0.187500,1.022902,0.188429,0.037352,0.000929
27633600,P,0.985550,0.187500,1.023571,0.207069,0.038021,0.019569
27637200,F,0.634570,0.187500,0.659717,0.208603,0.025147,0.021103
27640800,F,0.634570,0.187500,0.643549,0.229352,0.008979,0.041852
27644400,F,0.634570,0.187500,0.635005,0.227381,0.000435,0.039881
27648000,F,0.634570,0.187500,0.636793,0.221153,0.002223,0.033653
27651600,F,0.634570,0.187500,0.685029,0.249806,0.050459,0.062306
27655200,F,0.634570,0.187500,0.686481,0.227446,0.051911,0.039946
27658800,F,0.634570,0.187500,0.609050,0.235942,-0.025520,0.048442
27662400,F,0.634570,0.187500,0.580233,0.219253,-0.054337,0.031753
27666000,F,0.634570,0.187500,0.554486,0.239256,-0.080084,0.051756
27669600,F,0.634570,0.187500,0.593447,0.242809,-0.041123,0.055309
27673200,F,0.634570,0.187500,0.639104,0.254663,0.004534,0.067163
27676800,F,0.634570,0.187500,0.646843,0.217861,0.012273,0.030361
27680400,F,0.634570,0.187500,0.613935,0.224985,-0.020635,0.037485
27684000,V,0.283590,0.187500,0.297279,0.245708,0.013689,0.058208
27687600,D,0.183310,0.187500,0.203719,0.183719,0.020409,0.080425
27691200,D,0.183310,0.187500,0.201138,0.181138,0.017828,0.082157
27694800,D,0.183310,0.187500,0.214711,0.194711,0.031401,0.062312
27698400,V,0.283590,0.187500,0.355608,0.263340,0.072018,0.075840
27702000,F,0.634570,0.187500,0.755318,0.301285,0.120748,0.113785
27705600,P,0.985550,0.187500,1.077538,0.319518,0.091988,0.132018
27709200,S,1.135970,0.187500,1.292784,0.283736,0.156814,0.096236
27712800,S,1.135970,0.187500,1.234531,0.287492,0.098561,0.099992
27716400,P,0.985550,0.187500,1.128416,0.293609,0.142866,0.106109
27720000,P,0.985550,0.187500,1.104435,0.258103,0.118885,0.070603
27723600,F,0.634570,0.187500,0.723173,0.246454,0.088603,0.058954
27727200,F,0.634570,0.187500,0.615636,0.243515,-0.018934,0.056015
27730800,F,0.634570,0.187500,0.600044,0.219663,-0.034526,0.032163
27734400,F,0.634570,0.187500,0.634376,0.223105,-0.000194,0.035605
27738000,F,0.634570,0.187500,0.627601,0.250610,-0.006969,0.063110
27741600,F,0.634570,0.187500,0.699861,0.228424,0.065291,0.040924
27745200,F,0.634570,0.187500,0.644818,0.212830,0.010248,0.025330
27748800,F,0.634570,0.187500,0.617868,0.189712,-0.016702,0.002212
27752400,F,0.634570,0.187500,0.578228,0.172061,-0.056342,-0.015439
27756000,F,0.634570,0.187500,0.564748,0.169162,-0.069822,-0.018338
27759600,F,0.634570,0.187500,0.633799,0.191231,-0.000771,0.003731
27763200,F,0.634570,0.187500,0.708355,0.231584,0.073785,0.044084
27766800,F,0.634570,0.187500,0.697044,0.290828,0.062474,0.103328
27770400,V,0.283590,0.187500,0.333368,0.302725,0.049778,0.115225
27774000,D,0.183310,0.187500,0.212526,0.192526,0.029216,0.100104
27777600,D,0.183310,0.187500,0.241714,0.221714,0.058404,0.089308
27781200,D,0.183310,0.187500,0.249577,0.229577,0.066267,0.073073
27784800,V,0.283590,0.187500,0.338632,0.236534,0.055042,0.049034
27788400,F,0.634570,0.187500,0.635344,0.222531,0.000774,0.035031
27792000,P,0.985550,0.187500,0.919131,0.228388,-0.066419,0.040888
27795600,S,1.135970,0.187500,1.090729,0.247888,-0.045241,0.060388
27799200,S,1.135970,0.187500,1.134135,0.294276,-0.001835,0.106776
27802800,P,0.985550,0.187500,0.862308,0.268066,-0.123242,0.080566
27806400,P,0.985550,0.187500,0.885386,0.249153,-0.100164,0.061653
27810000,F,0.634570,0.187500,0.618615,0.255143,-0.015955,0.067643
27813600,F,0.634570,0.187500,0.631787,0.271565,-0.002783,0.084065
27817200,F,0.634570,0.187500,0.701633,0.261601,0.067063,0.074101
27820800,F,0.634570,0.187500,0.720693,0.245158,0.086123,0.057658
27824400,F,0.634570,0.187500,0.667511,0.207806,0.032941,0.020306
27828000,F,0.634570,0.187500,0.654445,0.196661,0.019875,0.009161
27831600,F,0.634570,0.187500,0.642648,0.176014,0.008078,-0.011486
27835200,F,0.634570,0.187500,0.625516,0.218602,-0.009054,0.031102
27838800,F,0.634570,0.187500,0.592568,0.206835,-0.042002,0.019335
27842400,F,0.634570,0.187500,0.654630,0.174856,0.020060,-0.012644
27846000,F,0.634570,0.187500,0.618298,0.187527,-0.016272,0.000027
27849600,F,0.634570,0.187500,0.688581,0.188997,0.054011,0.001497
27853200,F,0.634570,0.187500,0.662164,0.173424,0.027594,-0.014076
27856800,V,0.283590,0.187500,0.311143,0.167029,0.027553,-0.020471
27860400,D,0.183310,0.187500,0.230746,0.163277,0.047436,-0.024223
27864000,D,0.183310,0.187500,0.224743,0.169263,0.041433,-0.018237
27867600,D,0.183310,0.187500,0.252150,0.189656,0.068840,0.002156
27871200,V,0.283590,0.187500,0.280670,0.161392,-0.002920,-0.026108
27874800,F,0.634570,0.187500,0.673673,0.195792,0.039103,0.008292
27878400,P,0.985550,0.187500,0.907726,0.235103,-0.077824,0.047603
27882000,S,1.135970,0.187500,1.074483,0.229142,-0.061487,0.041642
27885600,S,1.135970,0.187500,1.143149,0.276926,0.007179,0.089426
27889200,P,0.985550,0.187500,1.024712,0.295120,0.039162,0.107620
27892800,P,0.985550,0.187500,0.950600,0.291261,-0.034950,0.103761
27896400,F,0.634570,0.187500,0.565308,0.295449,-0.069262,0.107949
27900000,F,0.634570,0.187500,0.565439,0.291764,-0.069131,0.104264
27903600,F,0.634570,0.187500,0.607399,0.300829,-0.027171,0.113329
27907200,F,0.634570,0.187500,0.547375,0.258565,-0.087195,0.071065
27910800,F,0.634570,0.187500,0.578071,0.301712,-0.056499,0.114212
27914400,F,0.634570,0.187500,0.609230,0.266980,-0.025340,0.079480
27918000,F,0.634570,0.187500,0.608822,0.239787,-0.025748,0.052287
27921600,F,0.634570,0.187500,0.646459,0.289098,0.011889,0.101598
27925200,F,0.634570,0.187500,0.668035,0.304166,0.033465,0.116666
27928800,F,0.634570,0.187500,0.636498,0.290016,0.001928,0.102516
27932400,F,0.634570,0.187500,0.584835,0.323995,-0.049735,0.136495
27936000,F,0.634570,0.187500,0.607997,0.297100,-0.026573,0.109600
27939600,F,0.634570,0.187500,0.569510,0.286489,-0.065060,0.098989
27943200,V,0.283590,0.187500,0.217432,0.197432,-0.066158,0.072680
27946800,D,0.183310,0.187500,0.149115,0.129115,-0.034195,0.052364
27950400,D,0.183310,0.187500,0.197364,0.177364,0.014054,0.056099
27954000,D,0.183310,0.187500,0.215444,0.195444,0.032134,0.063811
27957600,V,0.283590,0.187500,0.343220,0.265471,0.059630,0.077971
27961200,F,0.634570,0.187500,0.644070,0.261966,0.009500,0.074466
27964800,P,0.985550,0.187500,1.021166,0.242825,0.035616,0.055325
27968400,S,1.135970,0.187500,1.165275,0.256582,0.029305,0.069082
27972000,S,1.135970,0.187500,1.270353,0.183551,0.134383,-0.003949
27975600,P,0.985550,0.187500,1.081281,0.212451,0.095731,0.024951
27979200,P,0.985550,0.187500,1.063324,0.238670,0.077774,0.051170
27982800,F,0.634570,0.187500,0.740480,0.249188,0.105910,0.061688
27986400,F,0.634570,0.187500,0.744203,0.267267,0.109633,0.079767
27990000,F,0.634570,0.187500,0.681997,0.242687,0.047427,0.055187
27993600,F,0.634570,0.187500,0.781278,0.288456,0.146708,0.100956
27997200,F,0.634570,0.187500,0.708420,0.275459,0.073850,0.087959
28000800,F,0.634570,0.187500,0.712792,0.311384,0.078222,0.123884
28004400,F,0.634570,0.187500,0.718101,0.272963,0.083531,0.085463
28008000,F,0.634570,0.187500,0.723386,0.260447,0.088816,0.072947
28011600,F,0.634570,0.187500,0.694785,0.233459,0.060215,0.045959
28015200,F,0.634570,0.187500,0.679480,0.268813,0.044910,0.081313
28018800,F,0.634570,0.187500,0.680727,0.281107,0.046157,0.093607
28022400,F,0.634570,0.187500,0.653047,0.288886,0.018477,0.101386
28026000,F,0.634570,0.187500,0.753927,0.295890,0.119357,0.108390
28029600,V,0.283590,0.187500,0.374673,0.278822,0.091083,0.091322
28033200,D,0.183310,0.187500,0.275718,0.255718,0.092408,0.092165
28036800,D,0.183310,0.187500,0.277883,0.257883,0.094573,0.092697
28040400,D,0.183310,0.187500,0.252268,0.232268,0.068958,0.073849
28044000,V,0.283590,0.187500,0.350640,0.285936,0.067050,0.098436
28047600,F,0.634570,0.187500,0.637314,0.275027,0.002744,0.087527
28051200,P,0.985550,0.187500,1.002767,0.298535,0.017217,0.111035
28054800,S,1.135970,0.187500,1.131344,0.279800,-0.004626,0.092300
28058400,S,1.135970,0.187500,1.225952,0.263514,0.089982,0.076014
28062000,P,0.985550,0.187500,1.015880,0.260411,0.030330,0.072911
28065600,P,0.985550,0.187500,0.976038,0.261802,-0.009512,0.074302
28069200,F,0.634570,0.187500,0.591048,0.215530,-0.043522,0.028030
28072800,F,0.634570,0.187500,0.651466,0.231649,0.016896,0.044149
28076400,F,0.634570,0.187500,0.632931,0.279223,-0.001639,0.091723
28080000,F,0.634570,0.187500,0.672856,0.277832,0.038286,0.090332
28083600,F,0.634570,0.187500,0.719870,0.314847,0.085300,0.127347
28087200,F,0.634570,0.187500,0.718788,0.309552,0.084218,0.122052
28090800,F,0.634570,0.187500,0.646588,0.281535,0.012018,0.094035
28094400,F,0.634570,0.187500,0.616507,0.290833,-0.018063,0.103333
28098000,F,0.634570,0.187500,0.649332,0.293264,0.014762,0.105764
28101600,F,0.634570,0.187500,0.620382,0.293257,-0.014188,0.105757
28105200,F,0.634570,0.187500,0.632288,0.296320,-0.002282,0.108820
28108800,F,0.634570,0.187500,0.659900,0.299674,0.025330,0.112174
28112400,F,0.634570,0.187500,0.684194,0.283652,0.049624,0.096152
28116000,V,0.283590,0.187500,0.360714,0.248885,0.077124,0.061385
28119600,D,0.183310,0.187500,0.247169,0.227169,0.063859,0.070019
28123200,D,0.183310,0.187500,0.243861,0.223861,0.060551,0.082160
28126800,D,0.183310,0.187500,0.247290,0.227290,0.063980,0.091506
28130400,V,0.283590,0.187500,0.314302,0.294090,0.030712,0.106590
28134000,F,0.634570,0.187500,0.544943,0.233716,-0.089627,0.046216
28137600,P,0.985550,0.187500,0.971521,0.207155,-0.014029,0.019655
28141200,S,1.135970,0.187500,1.075408,0.194785,-0.060562,0.007285
28144800,S,1.135970,0.187500,1.142914,0.209885,0.006944,0.022385
28148400,P,0.985550,0.187500,1.085411,0.249175,0.099861,0.061675
28152000,P,0.985550,0.187500,1.067593,0.213241,0.082043,0.025741
28155600,F,0.634570,0.187500,0.758689,0.218022,0.124119,0.030522
28159200,F,0.634570,0.187500,0.752130,0.184422,0.117560,-0.003078
28162800,F,0.634570,0.187500,0.814551,0.197780,0.179981,0.010280
28166400,F,0.634570,0.187500,0.720606,0.183883,0.086036,-0.003617
28170000,F,0.634570,0.187500,0.730869,0.189867,0.096299,0.002367
28173600,F,0.634570,0.187500,0.734676,0.150001,0.100106,-0.037499
28177200,F,0.634570,0.187500,0.729155,0.160155,0.094585,-0.027345
28180800,F,0.634570,0.187500,0.773409,0.211965,0.138839,0.024465
28184400,F,0.634570,0.187500,0.737196,0.201707,0.102626,0.014207
28188000,F,0.634570,0.187500,0.824325,0.190121,0.189755,0.002621
28191600,F,0.634570,0.187500,0.882181,0.217083,0.247611,0.029583
28195200,F,0.634570,0.187500,0.860045,0.231107,0.225475,0.043607
28198800,F,0.634570,0.187500,0.867392,0.237441,0.232822,0.049941
28202400,V,0.283590,0.187500,0.534374,0.266920,0.250784,0.079420
28206000,D,0.183310,0.187500,0.367886,0.258696,0.184576,0.071196
28209600,D,0.183310,0.187500,0.330270,0.253466,0.146960,0.065966
28213200,D,0.183310,0.187500,0.345908,0.257927,0.162598,0.070427
28216800,V,0.283590,0.187500,0.439460,0.243492,0.155870,0.055992
28220400,F,0.634570,0.187500,0.760238,0.235317,0.125668,0.047817
28224000,P,0.985550,0.187500,1.085923,0.273670,0.100373,0.086170
28227600,S,1.135970,0.187500,1.038843,0.278726,-0.097127,0.091226
28231200,S,1.135970,0.187500,1.036209,0.316289,-0.099761,0.128789
28234800,P,0.985550,0.187500,0.852484,0.315809,-0.133066,0.128309
28238400,P,0.985550,0.187500,0.920893,0.289969,-0.064657,0.102469
28242000,F,0.634570,0.187500,0.641509,0.256957,0.006939,0.069457
28245600,F,0.634570,0.187500,0.673121,0.283859,0.038551,0.096359
28249200,F,0.634570,0.187500,0.692728,0.281675,0.058158,0.094175
28252800,F,0.634570,0.187500,0.643218,0.263479,0.008648,0.075979
28256400,F,0.634570,0.187500,0.684828,0.267314,0.050258,0.079814
28260000,F,0.634570,0.187500,0.693912,0.244960,0.059342,0.057460
28263600,F,0.634570,0.187500,0.730300,0.256349,0.095730,0.068849
28267200,F,0.634570,0.187500,0.814864,0.241218,0.180294,0.053718
28270800,F,0.634570,0.187500,0.743591,0.259527,0.109021,0.072027
28274400,F,0.634570,0.187500,0.716599,0.262390,0.082029,0.074890
28278000,F,0.634570,0.187500,0.693250,0.259094,0.058680,0.071594
28281600,F,0.634570,0.187500,0.714341,0.255378,0.079771,0.067878
28285200,F,0.634570,0.187500,0.696684,0.233343,0.062114,0.045843
28288800,V,0.283590,0.187500,0.333559,0.225368,0.049969,0.037868
28292400,D,0.183310,0.187500,0.272058,0.252058,0.088748,0.070050
28296000,D,0.183310,0.187500,0.247931,0.227931,0.064621,0.057055
28299600,D,0.183310,0.187500,0.239020,0.219020,0.055710,0.073532
28303200,V,0.283590,0.187500,0.323950,0.280154,0.040360,0.092654
28306800,F,0.634570,0.187500,0.671546,0.271368,0.036976,0.083868
28310400,P,0.985550,0.187500,0.973250,0.266130,-0.012300,0.078630
28314000,S,1.135970,0.187500,1.138123,0.227364,0.002153,0.039864
28317600,S,1.135970,0.187500,1.119343,0.213947,-0.016627,0.026447
28321200,P,0.985550,0.187500,0.928848,0.179421,-0.056702,-0.008079
28324800,P,0.985550,0.187500,0.984418,0.150492,-0.001132,-0.037008
28328400,F,0.634570,0.187500,0.627930,0.161492,-0.006640,-0.026008
28332000,F,0.634570,0.187500,0.673125,0.180983,0.038555,-0.006517
28335600,F,0.634570,0.187500,0.659843,0.230541,0.025273,0.043041
28339200,F,0.634570,0.187500,0.662583,0.216308,0.028013,0.028808
28342800,F,0.634570,0.187500,0.647136,0.241061,0.012566,0.053561
28346400,F,0.634570,0.187500,0.648855,0.208969,0.014285,0.021469
28350000,F,0.634570,0.187500,0.677785,0.155831,0.043215,-0.031669
28353600,F,0.634570,0.187500,0.649942,0.137826,0.015372,-0.049674
28357200,F,0.634570,0.187500,0.692557,0.183891,0.057987,-0.003609
28360800,F,0.634570,0.187500,0.648641,0.168151,0.014071,-0.019349
28364400,F,0.634570,0.187500,0.693203,0.185798,0.058633,-0.001702
28368000,F,0.634570,0.187500,0.653599,0.175029,0.019029,-0.012471
28371600,F,0.634570,0.187500,0.709173,0.179623,0.074603,-0.007877
28375200,V,0.283590,0.187500,0.358980,0.195936,0.075390,0.008436
28378800,D,0.183310,0.187500,0.303876,0.209412,0.120566,0.021912
28382400,D,0.183310,0.187500,0.255661,0.179553,0.072351,-0.007947
28386000,D,0.183310,0.187500,0.232712,0.201665,0.049402,0.014165
28389600,V,0.283590,0.187500,0.328670,0.220239,0.045080,0.032739
28393200,F,0.634570,0.187500,0.633320,0.247981,-0.001250,0.060481
28396800,P,0.985550,0.187500,0.919240,0.245914,-0.066310,0.058414
28400400,S,1.135970,0.187500,1.135314,0.235955,-0.000656,0.048455
28404000,S,1.135970,0.187500,1.142022,0.207244,0.006052,0.019744
28407600,P,0.985550,0.187500,0.975623,0.203819,-0.009927,0.016319
28411200,P,0.985550,0.187500,0.957629,0.214069,-0.027921,0.026569
28414800,F,0.634570,0.187500,0.584873,0.191953,-0.049697,0.004453
28418400,F,0.634570,0.187500,0.682432,0.207547,0.047862,0.020047
28422000,F,0.634570,0.187500,0.644936,0.199859,0.010366,0.012359
28425600,F,0.634570,0.187500,0.599527,0.166854,-0.035043,-0.020646
28429200,F,0.634570,0.187500,0.642180,0.163061,0.007610,-0.024439
28432800,F,0.634570,0.187500,0.656598,0.210423,0.022028,0.022923
28436400,F,0.634570,0.187500,0.756164,0.224075,0.121594,0.036575
28440000,F,0.634570,0.187500,0.709584,0.212859,0.075014,0.025359
28443600,F,0.634570,0.187500,0.745874,0.238050,0.111304,0.050550
28447200,F,0.634570,0.187500,0.779594,0.231195,0.145024,0.043695
28450800,F,0.634570,0.187500,0.730593,0.240660,0.096023,0.053160
28454400,F,0.634570,0.187500,0.694522,0.227984,0.059952,0.040484
28458000,F,0.634570,0.187500,0.722543,0.248116,0.087973,0.060616
28461600,V,0.283590,0.187500,0.398813,0.250593,0.115223,0.063093
28465200,D,0.183310,0.187500,0.253688,0.233688,0.070378,0.055798
28468800,D,0.183310,0.187500,0.248121,0.228121,0.064811,0.064828
28472400,D,0.183310,0.187500,0.198507,0.178507,0.015197,0.075789
28476000,V,0.283590,0.187500,0.335227,0.263431,0.051637,0.075931
28479600,F,0.634570,0.187500,0.667808,0.235654,0.033238,0.048154
28483200,P,0.985550,0.187500,1.004119,0.210954,0.018569,0.023454
28486800,S,1.135970,0.187500,1.054476,0.257587,-0.081494,0.070087
28490400,S,1.135970,0.187500,1.006483,0.255103,-0.129487,0.067603
28494000,P,0.985550,0.187500,0.868278,0.227773,-0.117272,0.040273
28497600,P,0.985550,0.187500,0.855242,0.209172,-0.130308,0.021672
28501200,F,0.634570,0.187500,0.546982,0.196870,-0.087588,0.009370
28504800,F,0.634570,0.187500,0.590949,0.192047,-0.043621,0.004547
28508400,F,0.634570,0.187500,0.716264,0.250932,0.081694,0.063432
28512000,F,0.634570,0.187500,0.715876,0.252465,0.081306,0.064965
28515600,F,0.634570,0.187500,0.756150,0.250818,0.121580,0.063318
28519200,F,0.634570,0.187500,0.699878,0.254894,0.065308,0.067394
28522800,F,0.634570,0.187500,0.646119,0.268601,0.011549,0.081101
28526400,F,0.634570,0.187500,0.646559,0.261940,0.011989,0.074440
28530000,F,0.634570,0.187500,0.586676,0.276608,-0.047894,0.089108
28533600,F,0.634570,0.187500,0.612231,0.267088,-0.022339,0.079588
28537200,F,0.634570,0.187500,0.586816,0.249850,-0.047754,0.062350
28540800,F,0.634570,0.187500,0.513633,0.220029,-0.120937,0.032529
28544400,F,0.634570,0.187500,0.604788,0.219973,-0.029782,0.032473
28548000,V,0.283590,0.187500,0.239860,0.209323,-0.043730,0.021823
28551600,D,0.183310,0.187500,0.141370,0.121370,-0.041940,0.035554
28555200,D,0.183310,0.187500,0.187405,0.167405,0.004095,0.043120
28558800,D,0.183310,0.187500,0.181658,0.161658,-0.001652,0.051093
28562400,V,0.283590,0.187500,0.319006,0.209418,0.035416,0.021918
28566000,F,0.634570,0.187500,0.652860,0.218157,0.018290,0.030657
28569600,P,0.985550,0.187500,0.967186,0.209546,-0.018364,0.022046
28573200,S,1.135970,0.187500,1.138820,0.206770,0.002850,0.019270
28576800,S,1.135970,0.187500,1.180878,0.192209,0.044908,0.004709
28580400,P,0.985550,0.187500,1.068847,0.224367,0.083297,0.036867
28584000,P,0.985550,0.187500,1.079460,0.223352,0.093910,0.035852
28587600,F,0.634570,0.187500,0.735583,0.196644,0.101013,0.009144
28591200,F,0.634570,0.187500,0.744791,0.210533,0.110221,0.023033
28594800,F,0.634570,0.187500,0.731990,0.163690,0.097420,-0.023810
28598400,F,0.634570,0.187500,0.706041,0.159097,0.071471,-0.028403
28602000,F,0.634570,0.187500,0.658476,0.169713,0.023906,-0.017787
28605600,F,0.634570,0.187500,0.670843,0.161468,0.036273,-0.026032
28609200,F,0.634570,0.187500,0.662809,0.152420,0.028239,-0.035080
28612800,F,0.634570,0.187500,0.639675,0.148596,0.005105,-0.038904
28616400,F,0.634570,0.187500,0.715158,0.190131,0.080588,0.002631
28620000,F,0.634570,0.187500,0.672763,0.249782,0.038193,0.062282
28623600,F,0.634570,0.187500,0.757935,0.285932,0.123365,0.098432
28627200,F,0.634570,0.187500,0.763997,0.265934,0.129427,0.078434
28630800,F,0.634570,0.187500,0.756383,0.251867,0.121813,0.064367
28634400,V,0.283590,0.187500,0.376383,0.224500,0.092793,0.037000
28638000,D,0.183310,0.187500,0.233587,0.213587,0.050277,0.040935
28641600,D,0.183310,0.187500,0.245698,0.225698,0.062388,0.053460
28645200,D,0.183310,0.187500,0.268482,0.248482,0.085172,0.066616
28648800,V,0.283590,0.187500,0.388551,0.265001,0.104961,0.077501
28652400,F,0.634570,0.187500,0.716831,0.230316,0.082261,0.042816
28656000,P,0.985550,0.187500,0.926978,0.261907,-0.058572,0.074407
28659600,S,1.135970,0.187500,0.973403,0.244016,-0.162567,0.056516
28663200,S,1.135970,0.187500,1.163227,0.214384,0.027257,0.026884
28666800,P,0.985550,0.187500,0.963003,0.284061,-0.022547,0.096561
28670400,P,0.985550,0.187500,1.056289,0.304113,0.070739,0.116613
28674000,F,0.634570,0.187500,0.678405,0.284979,0.043835,0.097479
28677600,F,0.634570,0.187500,0.672249,0.291885,0.037679,0.104385
28681200,F,0.634570,0.187500,0.694145,0.269098,0.059575,0.081598
28684800,F,0.634570,0.187500,0.651968,0.246446,0.017398,0.058946
28688400,F,0.634570,0.187500,0.725122,0.239474,0.090552,0.051974
